"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.083467291E0,1.826791167E0,5.670352578E-1,4.208858311E-1,1.958530019E0
8.085624426E0,1.843895316E0,5.572614074E-1,4.086685479E-1,1.969136916E0
8.087781614E0,1.864664793E0,5.499309897E-1,3.964512348E-1,1.984079753E0
8.089938801E0,1.882990718E0,5.450441241E-1,3.854556680E-1,1.997824620E0
8.092095989E0,1.900094867E0,5.316050649E-1,3.707949221E-1,2.007598895E0
8.094253176E0,1.924529433E0,5.352702737E-1,3.561341763E-1,2.029078450E0
8.096410312E0,1.947742343E0,5.340485573E-1,3.353647590E-1,2.047285427E0
8.098567499E0,1.972176909E0,5.242747068E-1,3.097084463E-1,2.064040952E0
8.100724635E0,2.002720118E0,5.230529904E-1,2.803869247E-1,2.088800883E0
8.102881822E0,2.034485102E0,5.145008564E-1,2.461785078E-1,2.112923240E0
8.105039010E0,2.065028429E0,5.059487820E-1,2.095266134E-1,2.136405389E0
8.107196197E0,2.100458622E0,4.888445437E-1,1.728747338E-1,2.163511286E0
8.109353333E0,2.137110472E0,4.839576185E-1,1.337793916E-1,2.195302501E0
8.111510520E0,2.176205873E0,4.729620516E-1,9.346231073E-2,2.228968441E0
8.113667708E0,2.217744589E0,4.692968726E-1,5.558869615E-2,2.267536266E0
8.115824843E0,2.261726856E0,4.705185890E-1,1.771507785E-2,2.310218591E0
8.117982083E0,2.309374332E0,4.692968726E-1,-2.260199748E-2,2.356684156E0
8.120139218E0,2.354578257E0,4.595230222E-1,-5.925388262E-2,2.399731484E0
8.122296406E0,2.401004076E0,4.546361268E-1,-9.468404204E-2,2.445501922E0
8.124453593E0,2.444986343E0,4.350884259E-1,-1.264490038E-1,2.486614065E0
8.126610729E0,2.490190268E0,4.167625010E-1,-1.582139730E-1,2.529776712E0
8.128767916E0,2.535394192E0,3.984365463E-1,-1.850920320E-1,2.573175946E0
8.130925104E0,2.580598354E0,3.813323379E-1,-2.095266134E-1,2.617021899E0
8.133082239E0,2.627023935E0,3.715584874E-1,-2.302960157E-1,2.663146019E0
8.135239426E0,2.674671412E0,3.654498458E-1,-2.522871494E-1,2.711285591E0
8.137396614E0,2.721097231E0,3.642281294E-1,-2.730565667E-1,2.758911408E0
8.139553801E0,2.766301155E0,3.581194878E-1,-2.913824916E-1,2.804563318E0
8.141710937E0,2.811505079E0,3.520108163E-1,-3.097084463E-1,2.850331866E0
8.143868124E0,2.857930899E0,3.459021747E-1,-3.280344009E-1,2.897416764E0
8.146025312E0,2.900691509E0,3.422369957E-1,-3.475820720E-1,2.941419842E0
8.148182447E0,2.944673777E0,3.361283541E-1,-3.634645343E-1,2.985999395E0
8.150339687E0,2.983768940E0,3.361283541E-1,-3.805687428E-1,3.026663497E0
8.152496822E0,3.026529551E0,3.312414289E-1,-3.988946974E-1,3.070621921E0
8.154654010E0,3.064403057E0,3.300196826E-1,-4.147771895E-1,3.109906623E0
8.156811145E0,3.102276802E0,3.239110410E-1,-4.294379354E-1,3.148564222E0
8.158968333E0,3.136485100E0,3.239110410E-1,-4.465421438E-1,3.184628240E0
8.161125520E0,3.168250084E0,3.214675784E-1,-4.612029195E-1,3.217741154E0
8.163282708E0,3.197571754E0,3.202458620E-1,-4.783071280E-1,3.248969105E0
8.165439895E0,3.222006321E0,3.263545036E-1,-4.954113364E-1,3.276166111E0
8.167597031E0,3.245219231E0,3.178023994E-1,-5.137372613E-1,3.300965343E0
8.169754218E0,3.265988588E0,3.190241456E-1,-5.332849622E-1,3.324582788E0
8.171911406E0,3.281871080E0,3.141372204E-1,-5.528326035E-1,3.342900517E0
8.174068541E0,3.296531677E0,3.141372204E-1,-5.699368119E-1,3.360153458E0
8.176225729E0,3.312414169E0,3.092502952E-1,-5.882627964E-1,3.378428110E0
8.178382916E0,3.322188139E0,2.994764447E-1,-6.041452885E-1,3.389927979E0
8.180540104E0,3.331961870E0,2.872591615E-1,-6.188060045E-1,3.401089326E0
8.182697291E0,3.339292288E0,2.835939825E-1,-6.334667802E-1,3.410656636E0
8.184854426E0,3.342957497E0,2.713766694E-1,-6.456840634E-1,3.415540664E0
8.187011614E0,3.340513945E0,2.530507445E-1,-6.566796303E-1,3.413838929E0
8.189168801E0,3.341735840E0,2.457203567E-1,-6.652317643E-1,3.416154302E0
8.191325937E0,3.339292288E0,2.347247899E-1,-6.737838387E-1,3.414667388E0
8.193483124E0,3.333183765E0,2.237292230E-1,-6.798924804E-1,3.409167430E0
8.195640312E0,3.328296661E0,2.225074917E-1,-6.847794056E-1,3.405288693E0
8.197797499E0,3.322188139E0,2.249509543E-1,-6.896663308E-1,3.400467116E0
8.199954687E0,3.314857721E0,2.237292230E-1,-6.921098232E-1,3.393722512E0
8.202111822E0,3.307527304E0,2.237292230E-1,-6.933315396E-1,3.386812698E0
8.204269010E0,3.298975229E0,2.273944169E-1,-6.957749724E-1,3.379208280E0
8.206426145E0,3.286757946E0,2.200640440E-1,-6.969966888E-1,3.367047722E0
8.208583333E0,3.276984215E0,2.054032832E-1,-6.982184649E-1,3.356832596E0
8.210740520E0,3.267210245E0,2.041815519E-1,-7.018836141E-1,3.347983498E0
8.212897708E0,3.254992962E0,1.980729103E-1,-7.067705393E-1,3.336725439E0
8.215054843E0,3.241554022E0,1.992946416E-1,-7.153226733E-1,3.325519111E0
8.217212031E0,3.229336739E0,1.907425225E-1,-7.214313149E-1,3.314432323E0
8.219369218E0,3.215897560E0,1.919642538E-1,-7.312051654E-1,3.303559956E0
8.221526354E0,3.201236963E0,1.968511790E-1,-7.373138070E-1,3.290942134E0
8.223683541E0,3.186576128E0,1.907425225E-1,-7.458658814E-1,3.278256555E0
8.225840729E0,3.171915293E0,1.870773435E-1,-7.544180155E-1,3.265760417E0
8.227997864E0,3.151145935E0,1.687513888E-1,-7.629700899E-1,3.246586067E0
8.230155104E0,3.132820129E0,1.601992846E-1,-7.678570151E-1,3.229524759E0
8.232312239E0,3.112050533E0,1.504254490E-1,-7.739656568E-1,3.210375239E0
8.234469426E0,3.090059519E0,1.382081509E-1,-7.776308656E-1,3.189401054E0
8.236626614E0,3.061959743E0,1.235474050E-1,-7.800742984E-1,3.162179208E0
8.238783749E0,3.036303282E0,1.149952933E-1,-7.812960744E-1,3.137321324E0
8.240940937E0,3.006981850E0,1.015562713E-1,-7.776308656E-1,3.107565491E0
8.243098124E0,2.976438522E0,9.544762224E-2,-7.727439404E-1,3.076593851E0
8.245255312E0,2.943451881E0,9.666935354E-2,-7.666352987E-1,3.043186426E0
8.247412499E0,2.909243584E0,9.666935354E-2,-7.605266571E-1,3.008561781E0
8.249569635E0,2.873813391E0,9.911280870E-2,-7.519745231E-1,2.972220119E0
8.251726822E0,2.834717989E0,9.422589093E-2,-7.422007322E-1,2.931785552E0
8.253884010E0,2.788292170E0,9.300415963E-2,-7.324268818E-1,2.884384186E0
8.256041197E0,2.740644932E0,9.422589093E-2,-7.202095985E-1,2.835262779E0
8.258198333E0,2.688110352E0,1.015562713E-1,-7.067705393E-1,2.781326218E0
8.260355520E0,2.627023935E0,1.076649204E-1,-6.921098232E-1,2.718797988E0
8.262512708E0,2.558607101E0,1.174387559E-1,-6.762273312E-1,2.649065036E0
8.264669843E0,2.484081507E0,1.479819864E-1,-6.615665555E-1,2.574923282E0
8.266827031E0,2.404669285E0,1.760817766E-1,-6.444623470E-1,2.495750564E0
8.268984218E0,2.320369959E0,1.980729103E-1,-6.298015714E-1,2.412467542E0
8.271141354E0,2.234848738E0,2.420551628E-1,-6.163625717E-1,2.330888758E0
8.273298541E0,2.141997337E0,2.762635946E-1,-6.053670049E-1,2.242976455E0
8.275455729E0,2.043037176E0,3.116937578E-1,-5.943714380E-1,2.150449094E0
8.277612916E0,1.940411925E0,3.385718167E-1,-5.833758712E-1,2.054302004E0
8.279770051E0,1.836565018E0,3.715584874E-1,-5.748237371E-1,1.959961505E0
8.281927239E0,1.732717991E0,4.106538594E-1,-5.638281703E-1,1.867846470E0
8.284084426E0,1.630092621E0,4.436405599E-1,-5.516108871E-1,1.777158819E0
8.286241614E0,1.526245594E0,4.790706933E-1,-5.418370366E-1,1.688941004E0
8.288398749E0,1.424842119E0,5.218312144E-1,-5.271763206E-1,1.606361651E0
8.290555937E0,1.325881958E0,5.621483326E-1,-5.137372613E-1,1.529019192E0
8.292713124E0,1.233030558E0,6.012436748E-1,-4.990765154E-1,1.459772476E0
8.294870312E0,1.147509456E0,6.366738081E-1,-4.807505906E-1,1.397588144E0
8.297027499E0,1.063210130E0,6.623301506E-1,-4.636463821E-1,1.335688952E0
8.299184635E0,9.837977290E-1,6.782126427E-1,-4.477638900E-1,1.276057546E0
8.301341822E0,9.104939699E-1,6.928733587E-1,-4.306596816E-1,1.222514017E0
8.303499010E0,8.384119272E-1,6.977602839E-1,-4.147771895E-1,1.166980758E0
8.305656145E0,7.748819590E-1,7.002037764E-1,-3.964512348E-1,1.117094875E0
8.307813333E0,7.162389755E-1,6.977602839E-1,-3.805687428E-1,1.069906656E0
8.309970520E0,6.649262905E-1,6.977602839E-1,-3.622428179E-1,1.029668026E0
8.312127708E0,6.209440231E-1,6.965385675E-1,-3.426951468E-1,9.940711341E-1
8.314284843E0,5.806269646E-1,6.953168511E-1,-3.231474757E-1,9.617782939E-1
8.316442031E0,5.415316224E-1,6.904299259E-1,-3.011563420E-1,9.277096114E-1
8.318599218E0,5.085449219E-1,6.928733587E-1,-2.816086709E-1,9.044306896E-1
8.320756406E0,4.804451466E-1,6.855430007E-1,-2.608392537E-1,8.768317176E-1
8.322913541E0,4.584540129E-1,6.830995679E-1,-2.425133139E-1,8.576816478E-1
8.325070729E0,4.352411628E-1,6.684387922E-1,-2.266308367E-1,8.292206129E-1
8.327227916E0,4.205803871E-1,6.598866582E-1,-2.107483447E-1,8.104030654E-1
8.329385051E0,4.059196413E-1,6.464476585E-1,-1.948658675E-1,7.878058369E-1
8.331542239E0,3.949240744E-1,6.268999577E-1,-1.814268380E-1,7.628133972E-1
8.333699426E0,3.863719702E-1,6.159043908E-1,-1.692095399E-1,7.464940632E-1
8.335856614E0,3.802633286E-1,5.926915407E-1,-1.557705253E-1,7.212128105E-1
8.338013801E0,3.729329407E-1,5.768090487E-1,-1.447749585E-1,7.019597179E-1
8.340170937E0,3.704894781E-1,5.584831238E-1,-1.337793916E-1,6.834199138E-1
8.342328124E0,3.704894781E-1,5.450441241E-1,-1.240055487E-1,6.706063873E-1
8.344485312E0,3.680460155E-1,5.279398561E-1,-1.154534444E-1,6.538408514E-1
8.346642499E0,3.704894781E-1,5.193877816E-1,-1.069013327E-1,6.468802177E-1
8.348799635E0,3.741546869E-1,5.096139312E-1,-1.032361463E-1,6.405901892E-1
8.350956822E0,3.765981495E-1,4.986183643E-1,-9.957095981E-2,6.327407175E-1
8.353114010E0,3.827067912E-1,4.900662601E-1,-9.590577334E-2,6.291481103E-1
8.355271145E0,3.937023580E-1,4.912880063E-1,-9.468404204E-2,6.366557309E-1
8.357428333E0,4.010327160E-1,4.839576185E-1,-9.468404204E-2,6.356156729E-1
8.359585520E0,4.132500291E-1,4.778489769E-1,-9.468404204E-2,6.388116303E-1
8.361742708E0,4.266890585E-1,4.741837978E-1,-9.590577334E-2,6.450672400E-1
8.363899895E0,4.401280880E-1,4.692968726E-1,-9.590577334E-2,6.504999661E-1
8.366057031E0,4.523453712E-1,4.583013058E-1,-9.957095981E-2,6.515909743E-1
8.368214218E0,4.670061171E-1,4.375318885E-1,-1.044578776E-1,6.484136913E-1
8.370371406E0,4.828886092E-1,4.265363216E-1,-1.105665267E-1,6.537121686E-1
8.372528541E0,4.975493550E-1,4.094321132E-1,-1.203403622E-1,6.554935688E-1
8.374685729E0,5.146535635E-1,3.959930837E-1,-1.288924664E-1,6.620363137E-1
8.376842916E0,5.317577720E-1,3.874409795E-1,-1.374445707E-1,6.721367797E-1
8.379000104E0,5.476402640E-1,3.849975169E-1,-1.459966749E-1,6.851627368E-1
8.381157239E0,5.647444725E-1,3.825540543E-1,-1.557705253E-1,6.996773401E-1
8.383314426E0,5.806269646E-1,3.825540543E-1,-1.631008983E-1,7.141968772E-1
8.385471614E0,5.928442478E-1,3.801106215E-1,-1.704312712E-1,7.245655284E-1
8.387628749E0,6.038398147E-1,3.788888752E-1,-1.765399277E-1,7.344015575E-1
8.389785937E0,6.111702323E-1,3.666715920E-1,-1.814268380E-1,7.354541500E-1
8.391943124E0,6.160571575E-1,3.654498458E-1,-1.887572110E-1,7.407491450E-1
8.394100312E0,6.136136651E-1,3.617846668E-1,-1.936441362E-1,7.381787904E-1
8.396257499E0,6.099484563E-1,3.568977416E-1,-1.997527778E-1,7.343802077E-1
8.398414635E0,6.075050235E-1,3.544542789E-1,-2.046397030E-1,7.325145715E-1
8.400571822E0,5.965094566E-1,3.520108163E-1,-2.083048970E-1,7.232745514E-1
8.402728958E0,5.842921734E-1,3.507890999E-1,-2.107483447E-1,7.133478824E-1
8.404886145E0,5.659661889E-1,3.556760252E-1,-2.119700760E-1,7.012520766E-1
8.407043333E0,5.415316224E-1,3.532325625E-1,-2.119700760E-1,6.804124149E-1
8.409200520E0,5.085449219E-1,3.556760252E-1,-2.119700760E-1,6.557855484E-1
8.411357708E0,4.694495797E-1,3.556760252E-1,-2.131918073E-1,6.263697705E-1
8.413514895E0,4.205803871E-1,3.544542789E-1,-2.156352699E-1,5.907827583E-1
8.415672031E0,3.594939113E-1,3.434587121E-1,-2.217439115E-1,5.443988625E-1
8.417829218E0,2.874118686E-1,3.373500705E-1,-2.302960157E-1,4.994466009E-1
8.419986406E0,1.994473487E-1,3.300196826E-1,-2.449567765E-1,4.568326370E-1
8.422143593E0,9.926552325E-2,3.275762498E-1,-2.583957911E-1,4.288685444E-1
8.424300729E0,-1.557705179E-2,3.214675784E-1,-2.755000293E-1,4.236558918E-1
8.426457916E0,-1.463021189E-1,3.312414289E-1,-2.926042378E-1,4.655560484E-1
8.428615104E0,-2.892444730E-1,3.410152495E-1,-3.084867001E-1,5.432474663E-1
8.430772239E0,-4.468475878E-1,3.507890999E-1,-3.231474757E-1,6.535671736E-1
8.432929426E0,-6.154462695E-1,3.630063832E-1,-3.365865052E-1,7.898342993E-1
8.435086614E0,-7.987056971E-1,3.837758005E-1,-3.488037884E-1,9.523018105E-1
8.437243801E0,-9.917389750E-1,4.069886506E-1,-3.573558927E-1,1.129995217E0
8.439400937E0,-1.194546103E0,4.350884259E-1,-3.634645343E-1,1.322251413E0
8.441558124E0,-1.408348799E0,4.656316638E-1,-3.659079969E-1,1.527791821E0
8.443715312E0,-1.628260016E0,5.047270060E-1,-3.683514595E-1,1.744036361E0
8.445872447E0,-1.854279995E0,5.474875569E-1,-3.671297431E-1,1.967963712E0
8.448029635E0,-2.082743406E0,5.963567495E-1,-3.622428179E-1,2.196515725E0
8.450186822E0,-2.318537235E0,6.440041661E-1,-3.561341763E-1,2.432527046E0
8.452344010E0,-2.550665855E0,6.965385675E-1,-3.451386094E-1,2.666492629E0
8.454501145E0,-2.784016132E0,7.612902522E-1,-3.341430426E-1,2.905505162E0
8.456658333E0,-3.018588305E0,8.126028776E-1,-3.194822669E-1,3.142334754E0
8.458815520E0,-3.248273373E0,8.675807118E-1,-3.060432673E-1,3.376038903E0
8.460972708E0,-3.475515127E0,9.127846956E-1,-2.913824916E-1,3.605174761E0
8.463129895E0,-3.696648121E0,9.579886794E-1,-2.767217457E-1,3.828775857E0
8.465287031E0,-3.912894249E0,1.001971006E0,-2.620609999E-1,4.047636751E0
8.467444218E0,-4.115701675E0,1.032514215E0,-2.486219704E-1,4.250517471E0
8.469601406E0,-4.313621521E0,1.070387840E0,-2.327394783E-1,4.450531251E0
8.471758593E0,-4.494437695E0,1.118035316E0,-2.156352699E-1,4.636428769E0
8.473915729E0,-4.667923450E0,1.158352375E0,-2.021962404E-1,4.813748320E0
8.476072916E0,-4.831634998E0,1.190117359E0,-1.875354946E-1,4.979582879E0
8.478230104E0,-4.979464054E0,1.218217134E0,-1.765399277E-1,5.129354891E0
8.480387239E0,-5.117519855E0,1.237764716E0,-1.655443609E-1,5.267682213E0
8.482544426E0,-5.240914345E0,1.256090760E0,-1.569922417E-1,5.391622551E0
8.484701614E0,-5.350870132E0,1.258534193E0,-1.508836001E-1,5.498953114E0
8.486858801E0,-5.443721294E0,1.265864491E0,-1.496618688E-1,5.590967100E0
8.489015937E0,-5.521912098E0,1.269529700E0,-1.508836001E-1,5.667978894E0
8.491173124E0,-5.586663723E0,1.263421059E0,-1.533270627E-1,5.729795242E0
8.493330312E0,-5.630646229E0,1.247538567E0,-1.594357044E-1,5.769397644E0
8.495487499E0,-5.661189556E0,1.226769209E0,-1.655443609E-1,5.794949078E0
8.497644687E0,-5.673406601E0,1.204778075E0,-1.753181964E-1,5.802565738E0
8.499801822E0,-5.670963287E0,1.162017584E0,-1.826485693E-1,5.791672468E0
8.501959010E0,-5.655080795E0,1.129030824E0,-1.887572110E-1,5.769772845E0
8.504116197E0,-5.624537468E0,1.091157198E0,-1.948658675E-1,5.732714755E0
8.506273333E0,-5.581777096E0,1.038622856E0,-2.009745091E-1,5.681141059E0
8.508430520E0,-5.523133755E0,9.897536635E-1,-2.046397030E-1,5.614846053E0
8.510587708E0,-5.454717159E0,9.298889041E-1,-2.095266134E-1,5.537376099E0
8.512744895E0,-5.375304699E0,8.614720702E-1,-2.144135386E-1,5.448119666E0
8.514902083E0,-5.288561821E0,7.893900275E-1,-2.180787325E-1,5.351596125E0
8.517059270E0,-5.189601898E0,7.160862088E-1,-2.229656428E-1,5.243516091E0
8.519216406E0,-5.082089424E0,6.330085993E-1,-2.290742993E-1,5.126481038E0
8.521373593E0,-4.970911980E0,5.438223481E-1,-2.315177470E-1,5.005927399E0
8.523530729E0,-4.853626251E0,4.546361268E-1,-2.327394783E-1,4.880425131E0
8.525687916E0,-4.730231285E0,3.666715920E-1,-2.339612097E-1,4.750186724E0
8.527845104E0,-4.601949692E0,2.787070572E-1,-2.351829410E-1,4.616376242E0
8.530002291E0,-4.472446442E0,1.895207912E-1,-2.364046723E-1,4.482698124E0
8.532159426E0,-4.342943192E0,9.789107740E-2,-2.412915826E-1,4.350742449E0
8.534316614E0,-4.209774494E0,1.481347065E-2,-2.449567765E-1,4.216921217E0
8.536473801E0,-4.079049587E0,-6.704241037E-2,-2.498437017E-1,4.087243826E0
8.538630989E0,-3.947102785E0,-1.342375278E-1,-2.559523284E-1,3.957669984E0
8.540788124E0,-3.816377640E0,-2.112064958E-1,-2.669478953E-1,3.831528109E0
8.542945312E0,-3.696648121E0,-2.906189263E-1,-2.779434621E-1,3.718456569E0
8.545102499E0,-3.579362154E0,-3.627009690E-1,-2.901607752E-1,3.609373727E0
8.547259687E0,-3.466963053E0,-4.164570570E-1,-3.048215210E-1,3.505165538E0
8.549416874E0,-3.363116026E0,-4.665479660E-1,-3.182605505E-1,3.410206179E0
8.551574010E0,-3.269042969E0,-5.300779343E-1,-3.329212964E-1,3.328432234E0
8.553731197E0,-3.179856539E0,-5.679515004E-1,-3.500255048E-1,3.249088236E0
8.555888385E0,-3.098000765E0,-6.070469022E-1,-3.671297431E-1,3.178191141E0
8.558045520E0,-3.024697065E0,-6.498073936E-1,-3.854556680E-1,3.117630199E0
8.560202760E0,-2.961167097E0,-6.840158105E-1,-4.037816226E-1,3.065848627E0
8.562359895E0,-2.906189203E0,-7.084504366E-1,-4.196641147E-1,3.020588631E0
8.564517083E0,-2.857320070E0,-7.243329287E-1,-4.355465770E-1,2.979704179E0
8.566674270E0,-2.817003012E0,-7.267763615E-1,-4.502073526E-1,2.943874404E0
8.568831406E0,-2.784016132E0,-7.328850031E-1,-4.648680985E-1,2.916156478E0
8.570988593E0,-2.762025118E0,-7.353284955E-1,-4.783071280E-1,2.897976614E0
8.573145781E0,-2.752251148E0,-7.524327040E-1,-4.917461574E-1,2.895316155E0
8.575302968E0,-2.741255760E0,-7.524327040E-1,-5.027416945E-1,2.886760698E0
8.577460156E0,-2.740033865E0,-7.597630620E-1,-5.125155449E-1,2.889238252E0
8.579617291E0,-2.748586178E0,-7.719803452E-1,-5.235111117E-1,2.902540872E0
8.581774479E0,-2.763246775E0,-7.768672705E-1,-5.308414698E-1,2.919049188E0
8.583931614E0,-2.784016132E0,-7.854194045E-1,-5.357283950E-1,2.941875997E0
8.586088801E0,-2.808450937E0,-7.976366878E-1,-5.381718874E-1,2.968711831E0
8.588245989E0,-2.840215683E0,-8.074105382E-1,-5.369501114E-1,3.001175157E0
8.590403176E0,-2.870759010E0,-8.049670458E-1,-5.345066786E-1,3.029014135E0
8.592560312E0,-2.908632755E0,-8.110756874E-1,-5.283980370E-1,3.065484099E0
8.594717499E0,-2.948949814E0,-8.208495378E-1,-5.235111117E-1,3.105505249E0
8.596874687E0,-2.994153738E0,-8.513928056E-1,-5.198459029E-1,3.155957237E0
8.599031822E0,-3.043022871E0,-8.770490885E-1,-5.174024701E-1,3.208879651E0
8.601189062E0,-3.090670347E0,-8.892664313E-1,-5.137372613E-1,3.256833424E0
8.603346197E0,-3.143204689E0,-9.149227142E-1,-5.125155449E-1,3.313531571E0
8.605503385E0,-3.194517374E0,-9.381355643E-1,-5.112938285E-1,3.368450826E0
8.607660572E0,-3.248273373E0,-9.552397728E-1,-5.088503361E-1,3.423841642E0
8.609817708E0,-3.303251266E0,-9.699005485E-1,-5.088503361E-1,3.480101244E0
8.611974895E0,-3.358229160E0,-9.821178317E-1,-5.076286197E-1,3.535526176E0
8.614132083E0,-3.414428711E0,-9.967786074E-1,-5.027416945E-1,3.592302914E0
8.616289270E0,-3.469406605E0,-9.967786074E-1,-4.966330528E-1,3.643760993E0
8.618446458E0,-3.526827812E0,-9.894482493E-1,-4.917461574E-1,3.695853966E0
8.620603593E0,-3.578140497E0,-9.613484740E-1,-4.831940532E-1,3.736409613E0
8.622760781E0,-3.628231287E0,-9.234748483E-1,-4.770853817E-1,3.774185810E0
8.624917968E0,-3.675878763E0,-8.709404469E-1,-4.709767401E-1,3.806893883E0
8.627075156E0,-3.719861031E0,-8.135191798E-1,-4.685332775E-1,3.836496185E0
8.629232291E0,-3.761399984E0,-7.536544204E-1,-4.673115611E-1,3.864518718E0
8.631389479E0,-3.798051834E0,-6.803506613E-1,-4.673115611E-1,3.886702311E0
8.633546666E0,-3.832260132E0,-6.217076182E-1,-4.697550237E-1,3.910678696E0
8.635703854E0,-3.856694698E0,-5.471821427E-1,-4.746419191E-1,3.924128852E0
8.637860989E0,-3.877464294E0,-4.787652791E-1,-4.795288444E-1,3.936228329E0
8.640018176E0,-3.893346786E0,-4.066832364E-1,-4.856374860E-1,3.944538531E0
8.642175364E0,-3.900676966E0,-3.370446563E-1,-4.905244112E-1,3.945819825E0
8.644332551E0,-3.900676966E0,-2.747364342E-1,-4.978547990E-1,3.941905669E0
8.646489739E0,-3.898233652E0,-2.185368687E-1,-5.064069033E-1,3.937058791E0
8.648646874E0,-3.884794474E0,-1.672242284E-1,-5.149590373E-1,3.922343031E0
8.650804062E0,-3.866468668E0,-1.146898642E-1,-5.210676789E-1,3.903107128E0
8.652961197E0,-3.845699310E0,-6.582067907E-2,-5.247328281E-1,3.881891303E0
8.655118437E0,-3.817599535E0,-3.161225095E-2,-5.320632458E-1,3.854627977E0
8.657275572E0,-3.785834551E0,1.114828233E-2,-5.320632458E-1,3.823056216E0
8.659432760E0,-3.752847672E0,3.924806044E-2,-5.320632458E-1,3.790580081E0
8.661589947E0,-3.714974165E0,6.612611562E-2,-5.308414698E-1,3.753291672E0
8.663747083E0,-3.674657106E0,8.933897316E-2,-5.283980370E-1,3.713528078E0
8.665904270E0,-3.633118391E0,1.113301069E-1,-5.259546041E-1,3.672679115E0
8.668061458E0,-3.590357780E0,1.553123742E-1,-5.210676789E-1,3.631294873E0
8.670218645E0,-3.547597170E0,1.638644785E-1,-5.198459029E-1,3.589225127E0
8.672375781E0,-3.502393246E0,1.858556122E-1,-5.186241865E-1,3.545457912E0
8.674533020E0,-3.459632635E0,2.090684772E-1,-5.174024701E-1,3.504350570E0
8.676690156E0,-3.415650368E0,2.237292230E-1,-5.186241865E-1,3.462035997E0
8.678847343E0,-3.372889996E0,2.420551628E-1,-5.222893953E-1,3.421660976E0
8.681004479E0,-3.333794594E0,2.567159235E-1,-5.259546041E-1,3.384777349E0
8.683161666E0,-3.294699192E0,2.677114904E-1,-5.296197534E-1,3.347717027E0
8.685318854E0,-3.259268999E0,2.677114904E-1,-5.345066786E-1,3.313638671E0
8.687475989E0,-3.227504015E0,2.652680278E-1,-5.442805290E-1,3.283807331E0
8.689633176E0,-3.196960926E0,2.554942071E-1,-5.528326035E-1,3.254452387E0
8.691790364E0,-3.168861151E0,2.493855506E-1,-5.650499463E-1,3.228491225E0
8.693947551E0,-3.146869898E0,2.371682525E-1,-5.784889460E-1,3.208377845E0
8.696104739E0,-3.126100540E0,2.139553875E-1,-5.943714380E-1,3.189288150E0
8.698261874E0,-3.106552839E0,2.054032832E-1,-6.078104377E-1,3.172112006E0
8.700419062E0,-3.088226795E0,2.041815519E-1,-6.236929297E-1,3.157186677E0
8.702576249E0,-3.074787855E0,1.944077164E-1,-6.407971382E-1,3.146861244E0
8.704733437E0,-3.058905363E0,1.882990748E-1,-6.554579139E-1,3.134004409E0
8.706890572E0,-3.044244528E0,1.809686869E-1,-6.713404059E-1,3.122638684E0
8.709047760E0,-3.027140379E0,1.711948514E-1,-6.872228980E-1,3.108884344E0
8.711204947E0,-3.008814573E0,1.638644785E-1,-7.043271065E-1,3.094494042E0
8.713362135E0,-2.992932081E0,1.455385387E-1,-7.165443897E-1,3.080951115E0
