"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.521990680E-1,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
6.543563590E-1,-9.162971983E-4,-4.734201822E-3,-7.635809598E-4,4.882143313E-3
6.565136510E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
6.586709950E-1,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
6.608282860E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
6.629855780E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
6.651429220E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
6.673002140E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
6.694575050E-1,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
6.716147970E-1,-9.162971983E-4,1.527161949E-4,1.679878100E-3,1.919612779E-3
6.737721410E-1,3.054323897E-4,6.261364091E-3,4.581485991E-4,6.285528567E-3
6.759294320E-1,-9.162971983E-4,1.527161949E-4,1.679878100E-3,1.919612779E-3
6.780867240E-1,-2.138026757E-3,-2.290742937E-3,4.581485991E-4,3.166790451E-3
6.802440680E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
6.824013590E-1,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
6.845587030E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
6.867159430E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
6.888732860E-1,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
6.910305780E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
6.931879220E-1,-2.138026757E-3,-1.069013379E-3,4.581485991E-4,2.433895675E-3
6.953452140E-1,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
6.975025050E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
6.996597970E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
7.018171410E-1,1.527161920E-3,-2.290742937E-3,1.679878100E-3,3.225169323E-3
7.039744320E-1,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
7.061317240E-1,3.054323897E-4,-4.734201822E-3,4.581485991E-4,4.766115397E-3
7.082890680E-1,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
7.104463590E-1,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
7.126036510E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
7.147609950E-1,-9.162971983E-4,-3.512472380E-3,-7.635809598E-4,3.709463392E-3
7.169182860E-1,3.054323897E-4,-4.734201822E-3,-7.635809598E-4,4.805102676E-3
7.190755780E-1,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
7.212328700E-1,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
7.233901610E-1,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
7.255475050E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
7.277048490E-1,1.527161920E-3,1.374445739E-3,-7.635809598E-4,2.191889710E-3
7.298621410E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
7.320194320E-1,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
7.341767240E-1,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
7.363340160E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
7.384913590E-1,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
7.406486510E-1,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
7.428059430E-1,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
7.449632860E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
7.471205780E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
7.492779220E-1,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
7.514352140E-1,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
7.535925050E-1,-2.138026757E-3,-3.512472380E-3,-1.985310577E-3,4.566188643E-3
7.557497970E-1,-2.138026757E-3,-2.290742937E-3,4.581485991E-4,3.166790451E-3
7.579070890E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
7.600644320E-1,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
7.622217240E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
7.643790680E-1,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
7.665363590E-1,-9.162971983E-4,1.374445739E-3,-1.985310577E-3,2.582665238E-3
7.686936510E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
7.708509430E-1,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
7.730082860E-1,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
7.751655780E-1,-9.162971983E-4,-3.512472380E-3,-7.635809598E-4,3.709463392E-3
7.773228700E-1,1.527161920E-3,5.039634649E-3,-7.635809598E-4,5.321014640E-3
7.794802140E-1,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
7.816375050E-1,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
7.837947970E-1,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
7.859521410E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
7.881094320E-1,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
7.902667240E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
7.924240680E-1,3.054323897E-4,1.527161949E-4,1.679878100E-3,1.714234993E-3
7.945813590E-1,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
7.967386510E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
7.988959430E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
8.010532340E-1,2.748891478E-3,1.527161949E-4,4.581485991E-4,2.790990279E-3
8.032105780E-1,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
8.053678700E-1,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
8.075252140E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
8.096825050E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
8.118397970E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
8.139971410E-1,3.054323897E-4,7.483093534E-3,-7.635809598E-4,7.528149418E-3
8.161543800E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
8.183117240E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
8.204690160E-1,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
8.226263590E-1,1.527161920E-3,6.261364091E-3,4.581485991E-4,6.461176669E-3
8.247836510E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
8.269409430E-1,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
8.290982340E-1,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
8.312555780E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
8.334128700E-1,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
8.355701610E-1,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
8.377274530E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
8.398847970E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
8.420420890E-1,-2.138026757E-3,-2.290742937E-3,4.581485991E-4,3.166790451E-3
8.441994320E-1,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
8.463567240E-1,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
8.485140160E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
8.506713590E-1,-2.138026757E-3,-1.069013379E-3,-7.635809598E-4,2.509383171E-3
8.528286510E-1,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
8.549859430E-1,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
8.571432340E-1,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
8.593005780E-1,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
8.614578700E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
8.636151610E-1,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
8.657725050E-1,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
8.679297970E-1,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
8.700870890E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
8.722443800E-1,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
8.744016720E-1,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
8.765590160E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
8.787163070E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
8.808736510E-1,1.527161920E-3,5.039634649E-3,4.581485991E-4,5.285833999E-3
8.830309430E-1,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
8.851882340E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
8.873455260E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
8.895028700E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
8.916601610E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
8.938175050E-1,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
8.959747970E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
8.981320890E-1,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
9.002893800E-1,-9.162971983E-4,3.817904973E-3,-7.635809598E-4,3.999881851E-3
9.024467240E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
9.046040160E-1,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
9.067613070E-1,-2.138026757E-3,-3.512472380E-3,-7.635809598E-4,4.182305168E-3
9.089185990E-1,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
9.110759430E-1,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
9.132332340E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
9.153905780E-1,-9.162971983E-4,-7.177661173E-3,4.581485991E-4,7.250401410E-3
9.175478180E-1,2.748891478E-3,-4.734201822E-3,4.581485991E-4,5.493539059E-3
9.197051610E-1,3.054323897E-4,1.527161949E-4,1.679878100E-3,1.714234993E-3
9.218624530E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
9.240197450E-1,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
9.261770890E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
9.283343800E-1,3.054323897E-4,-5.955931731E-3,4.581485991E-4,5.981330275E-3
9.304916720E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
9.326490160E-1,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
9.348063070E-1,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
9.369635990E-1,1.527161920E-3,1.374445739E-3,1.679878100E-3,2.653924462E-3
9.391209430E-1,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
9.412782340E-1,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
9.434355260E-1,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
9.455928180E-1,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
9.477501610E-1,1.527161920E-3,-1.069013379E-3,-7.635809598E-4,2.014464945E-3
9.499074530E-1,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
9.520647450E-1,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
9.542220890E-1,3.054323897E-4,-4.734201822E-3,4.581485991E-4,4.766115397E-3
9.563793800E-1,3.054323897E-4,6.261364091E-3,-7.635809598E-4,6.315142525E-3
9.585366720E-1,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
9.606939640E-1,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
9.628513070E-1,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
9.650085990E-1,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
9.671658910E-1,-2.138026757E-3,1.527161949E-4,-7.635809598E-4,2.275420078E-3
9.693232340E-1,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
9.714805260E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
9.736378180E-1,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
9.757951090E-1,1.527161920E-3,-2.290742937E-3,4.581485991E-4,2.790990303E-3
9.779524530E-1,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
9.801097450E-1,1.527161920E-3,7.483093534E-3,4.581485991E-4,7.651066102E-3
9.822670360E-1,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
9.844243800E-1,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
9.865816720E-1,3.054323897E-4,1.527161949E-4,1.679878100E-3,1.714234993E-3
9.887389640E-1,-2.138026757E-3,-2.290742937E-3,-1.985310577E-3,3.709463534E-3
9.908962550E-1,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
9.930535990E-1,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
9.952108910E-1,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
9.973681820E-1,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
9.995255260E-1,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.001682818E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.003840109E0,1.527161920E-3,1.527161949E-4,-1.985310577E-3,2.509383161E-3
1.005997453E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.008154745E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.010312036E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
1.012469328E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
1.014626672E0,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
1.016783964E0,1.527161920E-3,1.374445739E-3,-7.635809598E-4,2.191889710E-3
1.018941307E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.021098599E0,-9.162971983E-4,5.039634649E-3,4.581485991E-4,5.142705328E-3
1.023255891E0,-9.162971983E-4,3.817904973E-3,-7.635809598E-4,3.999881851E-3
1.025413182E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.027570474E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.029727818E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
1.031885109E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
1.034042401E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.036199745E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
1.038357036E0,3.054323897E-4,-4.734201822E-3,4.581485991E-4,4.766115397E-3
1.040514328E0,3.054323897E-4,-5.955931731E-3,4.581485991E-4,5.981330275E-3
1.042671672E0,3.054323897E-4,1.527161949E-4,1.679878100E-3,1.714234993E-3
1.044828964E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.046986255E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
1.049143547E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
1.051300891E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
1.053458182E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
1.055615474E0,1.527161920E-3,7.483093534E-3,-7.635809598E-4,7.675413230E-3
1.057772818E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
1.059930109E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
1.062087453E0,2.748891478E-3,2.596175298E-3,4.581485991E-4,3.808730849E-3
1.064244745E0,1.527161920E-3,-5.955931731E-3,4.581485991E-4,6.165650529E-3
1.066402036E0,-9.162971983E-4,-5.955931731E-3,-7.635809598E-4,6.074189593E-3
1.068559328E0,-2.138026757E-3,-1.069013379E-3,4.581485991E-4,2.433895675E-3
1.070716620E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
1.072873911E0,3.054323897E-4,5.039634649E-3,-7.635809598E-4,5.106296331E-3
1.075031255E0,3.054323897E-4,-2.290742937E-3,1.679878100E-3,2.857058379E-3
1.077188547E0,-9.162971983E-4,6.261364091E-3,4.581485991E-4,6.344618269E-3
1.079345839E0,-9.162971983E-4,5.039634649E-3,4.581485991E-4,5.142705328E-3
1.081503182E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
1.083660474E0,-9.162971983E-4,1.374445739E-3,1.679878100E-3,2.355990678E-3
1.085817818E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
1.087975109E0,1.527161920E-3,5.039634649E-3,-7.635809598E-4,5.321014640E-3
1.090132401E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
1.092289693E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
1.094447036E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
1.096604276E0,1.527161920E-3,-2.290742937E-3,4.581485991E-4,2.790990303E-3
1.098761620E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
1.100918964E0,-2.138026757E-3,-3.512472380E-3,4.581485991E-4,4.137453416E-3
1.103076255E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.105233547E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
1.107390839E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.109548182E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.111705422E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.113862766E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
1.116020109E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.118177401E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.120334693E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.122492036E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
1.124649328E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
1.126806620E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
1.128963911E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
1.131121203E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.133278547E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.135435839E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
1.137593130E0,-2.138026757E-3,-2.290742937E-3,4.581485991E-4,3.166790451E-3
1.139750474E0,1.527161920E-3,1.374445739E-3,-7.635809598E-4,2.191889710E-3
1.141907766E0,1.527161920E-3,3.817904973E-3,-7.635809598E-4,4.182305321E-3
1.144065057E0,1.527161920E-3,2.596175298E-3,-7.635809598E-4,3.107314852E-3
1.146222401E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
1.148379693E0,1.527161920E-3,8.704823442E-3,4.581485991E-4,8.849636988E-3
1.150536984E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.152694276E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.154851620E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
1.157008911E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.159166203E0,-2.138026757E-3,-5.955931731E-3,4.581485991E-4,6.344618297E-3
1.161323547E0,-2.138026757E-3,1.527161949E-4,4.581485991E-4,2.191889776E-3
1.163480839E0,-2.138026757E-3,1.527161949E-4,4.581485991E-4,2.191889776E-3
1.165638130E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
1.167795422E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
1.169952714E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
1.172110057E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
1.174267349E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
1.176424693E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
1.178581984E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
1.180739276E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
1.182896620E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
1.185053911E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
1.187211203E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
1.189368495E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.191525839E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.193683130E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.195840422E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
1.197997766E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
1.200155057E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.202312349E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
1.204469641E0,1.527161920E-3,3.817904973E-3,1.679878100E-3,4.441915391E-3
1.206626984E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.208784276E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
1.210941568E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
1.213098911E0,3.054323897E-4,6.261364091E-3,-7.635809598E-4,6.315142525E-3
1.215256151E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
1.217413495E0,3.054323897E-4,-3.512472380E-3,1.679878100E-3,3.905475847E-3
1.219570786E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.221728130E0,-9.162971983E-4,-5.955931731E-3,4.581485991E-4,6.043395029E-3
1.223885422E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.226042714E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
1.228200057E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
1.230357349E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.232514641E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.234671932E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
1.236829276E0,1.527161920E-3,-3.512472380E-3,4.581485991E-4,3.857406627E-3
1.238986568E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.241143859E0,1.527161920E-3,-1.069013379E-3,-7.635809598E-4,2.014464945E-3
1.243301151E0,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
1.245458443E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.247615786E0,3.054323897E-4,-8.399390616E-3,4.581485991E-4,8.417419545E-3
1.249773078E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.251930370E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
1.254087714E0,1.527161920E-3,2.596175298E-3,-7.635809598E-4,3.107314852E-3
1.256245005E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
1.258402297E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
1.260559641E0,-9.162971983E-4,5.039634649E-3,4.581485991E-4,5.142705328E-3
1.262716932E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
1.264874224E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
1.267031516E0,2.748891478E-3,3.817904973E-3,4.581485991E-4,4.726806838E-3
1.269188859E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
1.271346151E0,3.054323897E-4,5.039634649E-3,-7.635809598E-4,5.106296331E-3
1.273503443E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
1.275660786E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.277818078E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
1.279975370E0,1.527161920E-3,-3.512472380E-3,1.679878100E-3,4.182305127E-3
1.282132714E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
1.284290005E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
1.286447297E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
1.288604589E0,-2.138026757E-3,-1.069013379E-3,4.581485991E-4,2.433895675E-3
1.290761932E0,-2.138026757E-3,-1.069013379E-3,4.581485991E-4,2.433895675E-3
1.292919224E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
1.295076516E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
1.297233859E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
